Pathway,Count
Non Classical Monocyte (id:474),100
Non-Classical Monocyte (id:475),100
Oligo L2-6 Opalin Fth1P3 (id:477),101
Oligo L3-6 Opalin Enpp6 (id:479),99
Oligo L5-6 Opalin Ldlrap1 (id:480),98
Opc L1-6 Pdgfra Col20A1 (id:481),100
Outer Medullary Collecting Duct Intercalated Cell Type A (id:482),101
Pacemaker Cardiomyocyte (id:484),97
Paneth (id:486),96
Parietal Epithelial Cell (id:488),99
Pericryptal Fibroblastic Sheath (id:489),100
Pericyte (id:492),102
Peritubular Capillary Endothelial Cell (id:500),100
Plasma Cell (id:503),103
Plasmacytoid Dc (id:510),109
Plasmacytoid Dendritic Cell (id:512),101
Podocyte (id:517),101
Precursor B Cell (Pre B Cell) (id:518),99
Pro B Progenitor (id:519),93
Promonocyte (id:520),103
Promyelocyte (id:521),96
Proximal Tubule Cell Epithelial Segment 3 (id:522),102
Proximal Tubule Epithelial Cell (id:523),101
Proximal Tubule Epithelial Cell Segment 1 (id:524),98
Proximal Tubule Epithelial Cell Segment 2 (id:525),97
Pulmonary Artery Endothelial Cell (id:526),103
Pulmonary Artery Smooth Muscle Cell (id:528),99
Pulmonary Venous Endothelial Cell (id:532),97
Putative Tsp (Thymic Seeding Progenitor) (id:534),112
Regulatory Cd4+ T Cell (id:537),101
Regulatory T Cell (id:538),105
Resident Memory Cd8 T Cell (id:540),100
Secondary Crest Myofibroblasts (id:546),97
Serous (id:547),99
Smooth Muscle Cell (id:552),99
Smooth Muscle Cells (id:557),98
Submucosal Gland Ciliated Duct Cells (id:566),95
Submucosal Gland Collecting Duct Epithelium (id:567),90
Submucosal Gland Mucous Cells (id:568),100
Submucosal Gland Myoepithelium (id:569),99
Submucosal Gland Secretory (id:570),99
Submucosal Gland Serous Cells (id:571),102
Surface Intraepithelial Cd4+ Lymphocyte (id:573),101
Surface Intraepithelial Cd4-Cd8- Lymphocyte Alpha/Beta (id:574),98
T Agonist (id:580),106
T Cell (id:581),98
T Cytotoxic Cell (id:584),99
T Follicular Helper Cell (id:586),106
T Follicular Regulatory Cell (id:588),104
T Helper (id:589),99
T Reg (id:592),102
T Regulatory (id:593),105
T Regulatory Cell (id:594),101
Th1 Cell (id:598),102
Th17 (id:599),108
Th17 Cell (id:600),103
Thick Ascending Limb Cell (id:602),94
Tissue Resident Mucosal Type Mast Cell (id:605),100
Tolerogenic Dendritic Cell (Tdc) (id:606),102
Tracheobronchial Ciliated Cell (id:607),97
Transitional B Cell (id:610),105
Transitional Principal-Intercalated Cell (id:612),102
Treg (id:613),116
Tuft (id:614),97
Tuft Cell (id:615),99
Valve Interstitial Cell (id:616),100
Vascular Smooth Muscle (id:617),104
Vascular Smooth Muscle Cell/Pericyte (General) (id:618),104
Vlmc L1-5 Pdgfra Colec12 (id:622),99
