Pathway,Count
Katanin complex,62
Keratohyalin granule,58
Kibra-Ex-Mer complex,22
Kinesin I complex,40
Kinesin II complex,62
Kinetochore microtubule,109
Kinetoplast,129
Kir2 inward rectifier potassium channel complex,120
L-cysteine desulfurase complex,126
L-type voltage-gated calcium channel complex,110
LUBAC complex,59
LYSP100-associated nuclear domain,116
Lamellar body membrane,17
Lamin filament,27
Lamina densa,57
Lamina lucida,48
Lamina reticularis,29
Laminated body,101
Large latent transforming growth factor-beta complex,40
Larval serum protein complex,7
Late recombination nodule,6
Lateral loop,81
Leaflet of membrane bilayer,46
Left nucleus,20
Leucoplast,21
Lewy body-like hyaline inclusion,24
Lewy neurite,42
Lipid tube,9
Lipopolysaccharide receptor complex,57
Lobed nucleus,35
Longitudinal sarcoplasmic reticulum,18
Lsd1/2 complex,31
Lsm1-7-Pat1 complex,9
Lst4-Lst7 complex,11
Luminal surveillance complex,11
Lysosomal glycocalyx,6
Lysosomal matrix,18
Lysosomal multienzyme complex,10
MAD1 complex,138
MCM core complex,15
MECO complex,29
MHC class I peptide loading complex,68
MHC class Ib protein complex,15
MIS complex,103
MMXD complex,6
MPF complex,9
MPT synthase complex,9
MSL complex,62
MTREC complex,5
Macrolide transmembrane transporter complex,29
Macronucleus,110
Macropinocytic cup,28
Macropinosome,94
Mad-Max complex,19
Magnesium chelatase complex,5
MalFGK2 complex,8
Male pronucleus,114
Maltose transport complex,21
Manchette,111
Mannosyltransferase complex,93
Mating projection,64
Mating projection tip,19
Medial cortex,66
Medial cortical node,8
Median body,79
Megasome,11
Megasporocyte nucleus,13
Meiotic recombination initiation complex,19
Meiotic spindle pole,7
Membrane stack,31
Meprin A complex,47
Mesaxon,40
Mesosome,10
Messenger ribonucleoprotein complex,291
Metallochaperone complex,34
Metaphase plate,150
Methane monooxygenase complex,27
Methionine adenosyltransferase complex,50
Methyl accepting chemotaxis protein complex,43
Microneme,79
Micronucleus,126
Microprocessor complex,60
Micropyle,61
Microspike,108
Microtubule bundle,110
Microtubule minus-end,71
Microvesicle,317
Microvillar actin bundle,10
Middle lamella,24
Mis6-Sim4 complex,8
Mitochondrial alpha-ketoglutarate dehydrogenase complex,7
Mitochondrial chromosome,589
Mitochondrial cloud,53
Mitochondrial creatine kinase complex,67
Mitochondrial crista,105
Mitochondrial crista junction,25
Mitochondrial degradosome,8
Mitochondrial derivative,7
Mitochondrial fatty acid beta-oxidation multienzyme complex,62
Mitochondrial inner membrane assembly complex,8
Mitochondrial inner membrane peptidase complex,223
Mitochondrial inner membrane protein insertion complex,40
Mitochondrial permeability transition pore complex,284
Mitochondrial processing peptidase complex,53
Mitochondrial prohibitin complex,11
Mitochondrial pyruvate dehydrogenase complex,65
Mitochondrial respiratory chain supercomplex,9
Mitochondrial ribonuclease P complex,26
Mitochondrial sorting and assembly machinery complex,124
Mitosome,41
Mitotic checkpoint complex,133
"Mitotic checkpoint complex, CDC20-MAD2 subcomplex",9
Mitotic cohesin complex,28
Mitotic spindle assembly checkpoint MAD1-MAD2 complex,27
Mitotic spindle microtubule,37
Mitotic spindle pole body,22
Mon1-Ccz1 complex,18
Monopolin complex,14
Mossy fiber rosette,8
Motile primary cilium,45
Mpp10 complex,31
Mre11 complex,295
MsbA transporter complex,29
Mst2 histone acetyltransferase complex,97
Mucin granule,39
Mucocyst,6
Mucus layer,446
Multimerin complex,104
Muscle cell projection,19
Muscle tendon junction,114
MutLalpha complex,38
MutLbeta complex,10
MutLgamma complex,23
MutS complex,92
MutSalpha complex,44
MutSbeta complex,42
Myb complex,414
Mycolate outer membrane,78
Myosin I complex,61
Myosin II filament,17
Myosin III complex,14
Myosin IX complex,6
Myosin V complex,68
Myosin VI complex,121
Myosin VII complex,20
Myosin X complex,73
Myosin XI complex,12
Myosin XII complex,5
Myosin XV complex,20
Myosin phosphatase complex,57
NELF complex,101
NF-kappaB complex,864
NF-kappaB p50/p65 complex,39
NLRP1 inflammasome complex,32
NMS complex,95
NPHP complex,84
NSL complex,59
NURS complex,21
NarGHI complex,18
Nascent polypeptide-associated complex,336
NatA complex,35
NatB complex,41
NatC complex,47
Ndc80 complex,96
Nebenkern,7
Negative cofactor 2 complex,22
Nematocyst,17
Nematosome,12
Nephrocyte diaphragm,6
Neurofibrillary tangle,130
Neurofilament cytoskeleton,9
Neuronal ribonucleoprotein granule,23
Neurosecretory vesicle,51
New mitotic spindle pole body,13
Nitrate reductase complex,85
Nitrogenase complex,63
NoRC complex,145
Noc complex,106
Noc4p-Nop14p complex,18
Nodal receptor complex,51
Nrd1 complex,71
Nuclear MIS12/MIND complex,85
Nuclear RNA export factor complex,42
Nuclear RNA-directed RNA polymerase complex,28
Nuclear SCF ubiquitin ligase complex,7
Nuclear aryl hydrocarbon receptor complex,23
Nuclear cap binding complex,71
Nuclear dicing body,11
Nuclear microtubule,15
Nuclear pericentric heterochromatin,16
Nuclear pore cytoplasmic filaments,7
Nuclear pore inner ring,25
Nuclear pore linkers,25
Nuclear pore transmembrane ring,35
Nuclear stress granule,14
Nucleocytoplasmic shuttling complex,190
Nucleolar chromatin,101
Nucleolar preribosome,14
Nucleolus organizer region,82
Nucleomorph,33
Nucleoplasmic reticulum,14
Nucleosomal methylation activator complex,6
Nucleosome disassembly/reassembly complex,7
Omega speckle,14
Omegasome,46
Ooplasm,132
Oral apparatus,30
Ornithine carbamoyltransferase complex,29
Orthogonal array,72
Osmiophilic body,17
Ost-alpha/Ost-beta complex,28
Other organism cell membrane,8
Other organism membrane,8
Outer acrosomal membrane,63
Outer dynein arm,73
Outer mucus layer,11
P-TEFb complex,145
PAN complex,35
PAS complex,49
PBAF complex,60
PCNA complex,785
PCNA-p21 complex,10
PCSK9-LDLR complex,15
PET complex,92
PHA granule,42
PR-DUB complex,19
PSI associated light-harvesting complex I,23
PSII associated light-harvesting complex II,53
PTEN phosphatase complex,279
Pairing center,13
Paraferritin complex,7
Parallel actin filament bundle,12
Parallel fiber,170
Paranodal junction,49
PeBoW complex,12
Pellicle,442
Peptidase inhibitor complex,96
Peribacteroid membrane,23
Pericanalicular vesicle,13
Pericellular basket,31
Perichromatin fibrils,28
Periciliary membrane compartment,19
Perineuronal net,92
Perinuclear endoplasmic reticulum membrane,7
Perinuclear theca,44
Perinucleolar compartment,55
Periplasmic flagellum,11
Periplasmic side of cell outer membrane,74
Periplasmic space,487
Perisynaptic extracellular matrix,6
Perisynaptic space,37
Perivitelline space,66
Peroxisomal importomer complex,82
Pex17p-Pex14p docking complex,82
Pexophagosome,7
Phagolysosome,199
Phagolysosome membrane,18
"Phosphatidylinositol 3-kinase complex, class I",83
"Phosphatidylinositol 3-kinase complex, class IA",55
"Phosphatidylinositol 3-kinase complex, class IB",17
"Phosphatidylinositol 3-kinase complex, class II",32
"Phosphatidylinositol 3-kinase complex, class III, type I",12
Phosphatidylinositol phosphate phosphatase complex,318
Phospholamban complex,179
Phosphomannomutase complex,60
Phosphopyruvate hydratase complex,160
Phosphorylase kinase complex,39
Photosynthetic membrane,293
Photosystem,249
Photosystem I,139
Photosystem I reaction center,25
Photosystem II,206
Photosystem II antenna complex,8
Photosystem II oxygen evolving complex,87
Photosystem II reaction center,51
Phragmoplast,49
Phragmosome,6
Phycobilisome,58
Piccolo NuA4 histone acetyltransferase complex,41
Pick body,60
Pilus,362
Pilus part,39
Pilus shaft,7
Pilus tip,17
Pinosome,97
Pituitary gonadotropin complex,247
Plant cell papilla,6
Plasma membrane light-harvesting complex,142
Plasma membrane respiratory chain,20
Plasma membrane-derived chromatophore,162
Plasmodesma,62
Plastid,673
Plastid acetyl-CoA carboxylase complex,9
Plastid chromosome,24
Plastid envelope,251
Plastid inner membrane,194
Plastid membrane,235
Plastid nucleoid,33
Plastid outer membrane,141
Plastid part,392
Plastid ribosome,82
Plastid stroma,157
Plastid thylakoid,95
Plastid thylakoid lumen,7
Plastid thylakoid membrane,86
Plastoglobule,35
Platelet SNARE complex,6
Podocyte foot,141
Podocyte primary projection,9
Polar microtubule,32
Polar nucleus,13
Polar tube,18
Polarisome,32
Pollen coat,29
Pollen tube,82
Pollen tube tip,28
Pollen wall,100
Polycystin complex,70
Polyhedral organelle,23
Polyketide synthase complex,273
Polyphosphate kinase complex,6
Polytene chromosome,203
Polytene chromosome band,11
Polytene chromosome chromocenter,22
Porosome,17
Postsynaptic actin cytoskeleton,7
Postsynaptic cytoskeleton,23
Postsynaptic cytosol,5
Postsynaptic density membrane,10
Postsynaptic specialization membrane,10
Potassium ion-transporting ATPase complex,9
Preprophase band,31
Presequence translocase-associated import motor,14
Presynaptic active zone cytoplasmic component,168
Presynaptic cytoskeleton,167
Presynaptic cytosol,14
Presynaptic density,65
Presynaptic grid,15
Presynaptic periactive zone,20
Primary cell wall,76
Primosome complex,37
Proplastid,45
Prospore contractile ring,93
Prospore membrane,70
Protease inhibitor complex,301
Proteasome activator complex,115
Proteasome storage granule,54
Protein C inhibitor-thrombin complex,5
Protein N-acetylglucosaminyltransferase complex,45
Protein body,89
Protein complex involved in cell-cell adhesion,334
Protein complex involved in cell-matrix adhesion,199
Protein farnesyltransferase complex,20
Protein histidine kinase complex,5
Protein kinase CK2 complex,302
Protein phosphatase 4 complex,55
Protein storage vacuole,38
Protein tyrosine phosphatase complex,263
Prothylakoid,5
Proximal dendrite,174
Puncta adhaerentia,20
Pwp2p-containing subcomplex of 90S preribosome,23
Pyrenoid,24
Pyroptosome complex,22
Pyruvate kinase complex,178
R2TP complex,35
RAVE complex,32
RCAF complex,12
RENT complex,32
RES complex,200
RITS complex,35
RNA nuclear export complex,37
RNA polymerase II transcription repressor complex,151
RNA-directed RNA polymerase complex,29
RPAP3/R2TP/prefoldin-like complex,14
RQC complex,31
RSC complex,146
RSF complex,53
RZZ complex,20
Rab-protein geranylgeranyltransferase complex,21
Rad17 RFC-like complex,16
Rad51B-Rad51C complex,48
Rad51C-XRCC3 complex,83
Rad6-Rad18 complex,26
Radial spoke,60
Radial spoke head,14
Radial spoke stalk,7
Ragulator complex,50
RecFOR complex,9
RecQ helicase-Topo III complex,30
Recombination nodule,24
Recurrent axon collateral,17
Region of cytosol,20
Replication inhibiting complex,12
Retrotransposon nucleocapsid,235
Rhabdomere,54
Rhabdomere membrane,5
Rhabdomere microvillus,6
Rhino-Deadlock-Cutoff Complex,102
Rhoptry,94
Rhoptry neck,9
Rhp55-Rhp57 complex,8
Ribbon synapse,154
Ribonuclease H2 complex,22
Ribonuclease III complex,62
Ribonuclease MRP complex,36
Ribose phosphate diphosphokinase complex,39
Ribulose bisphosphate carboxylase complex,94
Right nucleus,15
Rix1 complex,57
Rod spherule,75
Root hair,176
Root hair tip,15
Rough endoplasmic reticulum lumen,14
Rpd3L complex,55
Rpd3S complex,45
Ryanodine receptor complex,172
S-layer,119
S100A8 complex,351
S100A9 complex,324
SAS acetyltransferase complex,39
SC5b-7 complex,7
SCF-Cdc4 ubiquitin ligase complex,6
SCF-Skp2 ubiquitin ligase complex,18
SHREC complex,14
SLIK (SAGA-like) complex,92
SMAD2 protein complex,54
SMAD3 protein complex,55
SMC loading complex,99
SMN-Gemin2 complex,17
SOSS complex,7
SPOTS complex,23
SREBP-SCAP complex,5
STING complex,132
SUMO activating enzyme complex,26
SUMO-targeted ubiquitin ligase complex,63
Sarcosine oxidase complex,17
Scaffoldin complex,20
Schwann cell microvillus,13
Sec61 translocon complex,36
Secondary cell wall,91
Sensory dendrite,22
Septate junction,54
Septin collar,9
Septin complex,154
Septin ring,61
Serine protease inhibitor complex,189
Set3 complex,241
Sexine,66
Shc-EGFR complex,5
Shc-Grb2-Sos complex,26
Shu complex,62
Sieve plate,27
Signal peptidase complex,151
Signal recognition particle receptor complex,164
Silver ion transmembrane transporter complex,53
Skeletal muscle myofibril,21
Ski complex,225
Slime layer,11
Slit-Robo signaling complex,47
Slx1-Slx4 complex,28
Smooth muscle contractile fiber,25
Somatic spine,28
Sorting endosome,116
Spanning component of plasma membrane,2798
Specific granule membrane,13
Spectrosome,8
Sperm annulus,12
Sperm connecting piece,5
Acrosomal matrix,30
Actin cap,49
Actin cortical patch,105
Actin cytoskeleton-regulatory complex,28
Actin filament bundle of actin-based cell projection,10
Actin rod,14
Activin A complex,294
Activin AB complex,133
Activin B complex,64
Activin complex,329
Activin receptor complex,92
Actomyosin contractile ring,134
Adenylyltransferase complex,20
Adrenomedullin receptor complex,17
Alkyl hydroperoxide reductase complex,10
Alpha DNA polymerase:primase complex,9
Amino acid transport complex,68
Amphisome,67
Amylin receptor complex,15
Amyloplast,85
Anchoring collagen complex,26
Annulate lamellae,39
Annuli extracellular matrix,48
Anthranilate synthase complex,11
AnxA2-p11 complex,8
Apical complex,1315
Apical cytoplasm,122
Apical recycling endosome,47
Apicoplast,108
Apolipoprotein B mRNA editing enzyme complex,109
Apoplast,165
Apoptosome,74
Apoptotic body,193
Arbuscule,133
Aryl hydrocarbon receptor complex,228
Ascospore wall,6
Asi complex,189
Aster,176
Astral microtubule,113
Astrocyte end-foot,6
Atg12-Atg5-Atg16 complex,15
Attachment organelle,9
Autosome,276
Auxin efflux carrier complex,30
Axon collateral,124
Axonal spine,13
Axonemal central apparatus,28
Axonemal central pair,25
Axonemal microtubule,104
Axonemal outer doublet,31
Azurophil granule membrane,5
B cell receptor complex,566
B800-820 antenna complex,53
B800-850 antenna complex,67
B875 antenna complex,107
BAD-BCL-2 complex,32
BAD-BCL-xl complex,5
BAK complex,206
BAT3 complex,167
BAX complex,689
BCL-2 complex,1079
BLOC-2 complex,38
BLOC-3 complex,44
BMP receptor complex,164
BRCA1-B complex,27
BRCA1-BARD1 complex,33
BRCA1-C complex,83
BRCA1-Rad51 complex,5
BRISC complex,22
Bacterial nucleoid,165
Bacterial outer membrane vesicle,12
Bam protein complex,74
Barr body,29
Basal cortex,21
Basal labyrinth,18
Basilar dendrite,26
Basolateral cytoplasm,17
Basolateral recycling endosome,9
Bcl-2 family protein complex,1233
Bfa1-Bub2 complex,11
Biofilm matrix,116
Biofilm matrix component,92
Biotin carboxylase complex,11
Box C/D snoRNP complex,36
Box H/ACA snoRNP complex,12
Brahma complex,139
BtuCD complex,6
Bunina body,38
C bouton,12
C zone,15
C-fiber,177
CAF-1 complex,181
CBF3 complex,57
CBM complex,186
CENP-A containing chromatin,55
CENP-A containing nucleosome,56
CENP-A recruiting complex,20
CERF complex,11
CGRP receptor complex,55
CHOP-ATF3 complex,20
CHRAC,216
CIA complex,57
CKM complex,148
CLRC ubiquitin ligase complex,12
CMG complex,113
COMA complex,112
CORVET complex,32
CSF1-CSF1R complex,9
CST complex,84
CTDK-1 complex,70
CUGBP1-eIF2 complex,9
CVT complex,87
CVT vesicle,19
Calcineurin complex,131
Calcitonin family receptor complex,59
Calprotectin complex,119
Calyx of Held,80
Capitate projection,7
Carboxysome,23
Cardiac Troponin complex,90
Cardiac myofibril,44
Casparian strip,8
Caspase complex,365
Cdc42 GTPase complex,62
Cdc50p-Drs2p complex,8
Cell envelope Sec protein transport complex,9
Cell hair,5
Cell outer membrane,116
Cell plate,64
Cell pole,82
Cell septum,50
Cell septum part,12
Cell trailing edge membrane,5
Cell wall,898
Cell wall part,104
Cell wall-bounded periplasmic space,13
Cellular bud,34
Cellular bud neck,32
Cellular bud neck septin ring,32
Cellular bud neck septin structure,32
Cellulose microfibril,45
Cellulose synthase complex,62
Cellulosome,55
Central cylinder,35
Central vacuole,64
Centralspindlin complex,51
Cerebellar mossy fiber,36
Chaperonin ATPase complex,19
Checkpoint clamp complex,153
Chiasma,116
Chloroplast,575
Chloroplast ATP synthase complex,34
Chloroplast chromosome,10
Chloroplast envelope,242
Chloroplast inner membrane,192
Chloroplast membrane,236
Chloroplast nucleoid,15
Chloroplast outer membrane,141
Chloroplast part,290
Chloroplast ribosome,65
Chloroplast stroma,127
Chloroplast thylakoid,92
Chloroplast thylakoid lumen,7
Chloroplast thylakoid membrane,83
Chloroplast thylakoid membrane protein complex,76
Chlorosome,20
Cholinergic synapse,107
Chorion,112
Chromaffin granule membrane,50
Chromoplast,41
Chromosome passenger complex,126
Chromosome segregation-directing complex,7
Chylomicron remnant,57
Ciliary inversin compartment,5
Ciliary necklace,8
Ciliary neurotrophic factor receptor complex,8
Ciliary pocket,110
Ciliary pocket collar,52
Ciliary pocket membrane,8
Ciliary shaft,14
Citrate lyase complex,13
Classical Lewy body,11
Clathrin complex,430
Cleavage apparatus septin structure,32
Cleavage body,5
Climbing fiber,150
Cobalamin transport complex,13
Cohesin core heterodimer,19
Collagen and cuticulin-based cuticle extracellular matrix,48
Collagen and cuticulin-based cuticle extracellular matrix part,48
Collagen beaded filament,60
Collagen sheet,20
Columella,23
Complement component C1 complex,69
Complex laminated body,97
Condensed chromosome inner kinetochore,15
Condensed nuclear chromosome outer kinetochore,59
Cone cell pedicle,75
Conoid,29
Contact site,183
Contractile vacuolar membrane,20
Contractile vacuole,69
Copper ion transmembrane transporter complex,53
Cortical Lewy body,30
Cortical endoplasmic reticulum,72
Cortical granule,112
Cortical layer of collagen and cuticulin-based cuticle extracellular matrix,48
Cortical microtubule,84
Cortical microtubule cytoskeleton,133
Creatine kinase complex,228
Crystalloid,62
Cul4B-RING E3 ubiquitin ligase complex,16
Cul7-RING ubiquitin ligase complex,11
Curli,89
Cus cation efflux complex,53
Cuticular plate,63
Cyanelle,34
Cyclin A1-CDK2 complex,9
Cyclin A2-CDK2 complex,12
Cyclin B1-CDK1 complex,41
Cyclin D1-CDK4 complex,42
Cyclin D1-CDK6 complex,15
Cyclin D2-CDK4 complex,15
Cyclin D3-CDK4 complex,32
Cyclin D3-CDK6 complex,15
Cyclin E1-CDK2 complex,14
Cyclin E2-CDK2 complex,16
Cyclin K-CDK12 complex,5
Cyclin K-CDK13 complex,5
Cyst wall,137
Cysteine synthase complex,9
Cytochrome b6f complex,52
Cytolytic granule,85
Cytoneme,40
Cytoplasmic U snRNP body,9
Cytoplasmic chromatin,24
Cytoplasmic chromosome,590
Cytoplasmic nucleosome,16
Cytoplasmic periphery of the nuclear pore complex,9
Cytoplasmic side of nuclear pore,11
Cytoproct,10
Cytoskeletal calyx,7
Cytoskeleton of presynaptic active zone,168
Cytosolic aryl hydrocarbon receptor complex,25
Cytosolic creatine kinase complex,18
Cytostome,21
DASH complex,59
DBIRD complex,6
DNA bending complex,173
DNA ligase IV complex,67
DNA polymerase III complex,48
DNA polymerase V complex,5
DNA polymerase processivity factor complex,785
DNA recombinase complex,31
DNA replication preinitiation complex,116
DNA replication termination region,37
DNA-dependent protein kinase complex,160
DPS complex,71
DRM complex,140
DSIF complex,74
DUBm complex,24
Dbf4-dependent protein kinase complex,64
Dcp1-Dcp2 complex,9
Decaprenyl diphosphate synthase complex,9
Deep fiber,11
