Pathway,Count
RXR and RAR heterodimerization with other nuclear receptor,21
Rapid glucocorticoid signaling,8
Ras signaling in the CD4+ TCR pathway,13
Reelin signaling pathway,29
Regulation of Androgen receptor activity,52
Regulation of CDC42 activity,30
Regulation of RAC1 activity,38
Regulation of Ras family activation,30
Regulation of RhoA activity,46
Regulation of Telomerase,66
Regulation of cytoplasmic and nuclear SMAD2/3 signaling,16
Regulation of nuclear SMAD2/3 signaling,80
Regulation of nuclear beta catenin signaling and target gene transcription,79
Regulation of p38-alpha and p38-beta,30
Regulation of retinoblastoma protein,63
Retinoic acid receptors-mediated signaling,27
RhoA signaling pathway,44
Role of Calcineurin-dependent NFAT signaling in lymphocytes,51
S1P1 pathway,21
S1P2 pathway,24
S1P3 pathway,29
S1P4 pathway,14
S1P5 pathway,8
SHP2 signaling,53
Signaling events mediated by HDAC Class I,65
Signaling events mediated by HDAC Class II,34
Signaling events mediated by HDAC Class III,25
Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met),75
Signaling events mediated by PRL,23
Signaling events mediated by PTP1B,52
Signaling events mediated by Stem cell factor receptor (c-Kit),52
Signaling events mediated by TCPTP,40
Signaling events mediated by VEGFR1 and VEGFR2,65
Signaling events mediated by focal adhesion kinase,58
Signaling events mediated by the Hedgehog family,22
Signaling events regulated by Ret tyrosine kinase,38
Signaling mediated by p38-alpha and p38-beta,38
Signaling mediated by p38-gamma and p38-delta,9
Sphingosine 1-phosphate (S1P) pathway,21
Stabilization and expansion of the E-cadherin adherens junction,40
Sumoylation by RanBP2 regulates transcriptional repression,11
Syndecan-1-mediated signaling events,46
Syndecan-2-mediated signaling events,33
Syndecan-3-mediated signaling events,17
Syndecan-4-mediated signaling events,31
TCR signaling in na&#xef;ve CD4+ T cells,62
TCR signaling in na&#xef;ve CD8+ T cells,51
TGF-beta receptor signaling,54
TNF receptor signaling pathway,46
TRAIL signaling pathway,28
Thromboxane A2 receptor signaling,54
Trk receptor signaling mediated by PI3K and PLC-gamma,34
Trk receptor signaling mediated by the MAPK pathway,33
Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling,42
VEGF and VEGFR signaling network,7
VEGFR1 specific signals,25
VEGFR3 signaling in lymphatic endothelium,24
Validated nuclear estrogen receptor alpha network,62
Validated nuclear estrogen receptor beta network,15
Validated targets of C-MYC transcriptional activation,77
Validated targets of C-MYC transcriptional repression,62
Validated transcriptional targets of AP1 family members Fra1 and Fra2,35
Validated transcriptional targets of TAp63 isoforms,51
Validated transcriptional targets of deltaNp63 isoforms,45
Visual signal transduction: Cones,23
Visual signal transduction: Rods,23
Wnt signaling network,28
a4b7 Integrin signaling,8
a6b1 and a6b4 Integrin signaling,44
amb2 Integrin signaling,40
mTOR signaling pathway,67
p38 MAPK signaling pathway,26
p38 signaling mediated by MAPKAP kinases,21
p53 pathway,86
p73 transcription factor network,73
p75(NTR)-mediated signaling,66
