Pathway,Count
P20RR011830,15
F31CA130168,3
R01AI038425,9
R01CA151535,5
S10OD010591,5
R01CA152883,7
R01HL064275,15
F32HD053199,4
U24CA126544,4
R01HL029397,13
R01CA098472,6
R01AR044728,3
R01CA072822,4
R01CA102113,3
ZIAAR041083,10
K01DK092402,5
K23DK002945,3
R01CA076231,3
R01AI021226,18
R21NS074151,5
Z01ES021157,6
R01AI061699,4
R01GM044286,4
R01EY014170,5
R01AR051025,3
R37DK049835,8
P20CA060171,3
Z01MH002864,7
R01HL073732,3
K11HD000684,6
R01HL060782,3
R01HL077308,4
R01HL070225,24
Z01ES065079,9
R01HL060080,4
R01HL077357,12
R01HL076558,5
R01HL115148,4
R01GM066859,3
R37GM021841,5
R01MH045588,3
U54GM094586,7
R01DK038961,12
R01HD060726,14
R01HL091475,3
U54CA143868,39
P50HL056419,3
R01CA018138,8
K08CA106597,16
R15GM071729,5
P01AI051649,5
S15CA058833,7
S10RR019046,9
T32NS007180,3
R01CA084325,3
R01DK073368,6
R01GM068107,8
ZIANS003052,16
R29AI027181,4
P50MH045156,45
R21AG027093,3
P01HD035276,5
R01DK088199,7
R21AI076961,8
R01ES009699,4
R01DK052453,9
R01CA121277,17
P50AI039461,3
R01CA052874,7
R01HL061710,5
R01AI015231,13
R37CA064888,11
K23MH001969,6
T32HD049309,5
R01DK058587,23
T32HD007151,3
K22CA123104,4
R25MH074508,5
R37AI012520,24
R01GM066816,9
R01HD006426,3
Z01LM000061,15
K08NS001461,3
R01GM062136,11
T32GM007491,34
ZIABC010298,29
R01DK032346,6
K08DK064626,3
P30HD027823,11
P20RR021945,22
U01AA016662,3
P50AA010760,3
R01DK070838,11
K23HL105897,34
R01AG013956,8
P01NS048447,8
R01AI037327,45
R01DK053000,5
R01AR059334,5
R01CA124630,3
R01HL109512,4
R01DK083310,5
R01HL063300,3
K12RR017672,4
R01HL080149,18
ZIAHD000641,6
K12CA076917,4
T32AI007285,9
R01DK075302,7
R01HL057291,6
Z01AG000509,8
R01DE019420,11
ZIABC011102,3
R01DK050494,6
R01HL064658,3
P01AG024282,16
R01GM040922,45
R01GM056230,36
R01CA089121,6
R29CA072772,5
K22CA111897,5
R01CA152065,4
T32HL007035,8
R01CA101795,19
R01AG018265,5
R01HL072321,13
R01HL070274,19
T32CA009243,9
Z01BC010572,6
R01DK069408,3
R01AI047389,40
R43HD023081,6
Z01BC010881,3
F32DK083214,23
R01CA050248,15
R01CA111618,6
T32DK007198,7
R01CA066654,4
R01DK040484,3
P50MH064045,14
R01DE008589,5
R01AI083641,4
R01DK057708,11
R01GM043768,7
R01HL070203,10
R01NS037484,13
F22AI001731,3
ZIACL080005,4
R01ES011622,10
R37AI057966,4
R37CA033657,5
R01GM099974,6
R01AI013509,9
R01HD037463,5
F32HD071698,4
R01NS052177,3
R01AI071761,4
R01DA036157,12
R01AI060767,3
R01AI015803,5
R01CA089405,8
R01CA080122,6
R01CA104312,4
R37DK056268,6
R01NS050621,28
R29AI035175,3
R01CA131261,4
R01GM039478,5
R24CA088302,3
R01AI073335,5
R56DE023106,3
Z01BC006174,5
P01AI041521,4
R01CA151248,6
P50CA105641,42
R01CA082885,8
R01AI081977,3
R01CA100866,23
R01CA168464,7
R01AI048079,7
R01HL110609,16
R01DK051684,4
R01AG031581,46
R00HL091061,5
R01CA123258,10
P01CA118210,24
ZIAAG000397,22
ZIACP01019,3
T32GM008349,18
F32HD041320,3
R01AR044577,10
R37AI095983,8
T32AI060519,13
R01HL049086,8
P20GM103418,11
K23AI056931,3
P20AA017056,3
P30DC004661,3
K08CA001089,4
R01DK071596,5
ZIAAA000235,3
R01HL086785,5
ZICBC011257,3
Z01AR041134,3
T32HL007563,11
R01AR046208,31
R01HL088458,3
R01HD018661,3
K01MH001976,4
T32AG000183,23
R29HD034808,13
R37AR017128,3
R21AR062328,4
R01CA140492,5
R01ES011863,28
R01NS050641,32
U01CA084244,14
T32GM008803,12
K01DK093776,4
R01CA107382,39
R01CA134773,8
R01HL057664,4
R37DA009842,6
R01CA075179,17
R01MH094445,9
R01DE011442,3
R01AA009022,4
R01HL064573,4
R01AG020954,12
N01HB072997,33
R01EY008144,6
R01HL089807,7
U01CA074778,4
DP1DA028869,30
R01AG031852,6
R01CA083724,20
R01CA109035,29
R01CA172558,7
R01AI034306,25
R01CA116804,8
R00LM010227,8
P01HL110873,7
R03CA137829,5
R01GM045134,8
R01HL052529,3
R01GM018360,8
F32CA066293,6
R01HD046982,3
ZIAES065078,9
R01DK069286,3
Z01BC005708,20
P50HL042385,5
F05TW004475,9
K01AR062655,11
R43CA090089,6
RC1HL099130,6
T32GM008076,3
R01HL094230,5
U01CA114757,7
R01CA085804,8
R01CA126240,4
R01DK049629,3
ZIAAR041162,4
R01DK048873,13
R01NS046673,13
R01DK067071,17
T32CA009454,6
K23CA121994,11
K23AG031861,6
R01HL090580,14
R01CA071840,4
R01NS035884,8
F32CA069709,3
K08AI001333,4
F31CA117057,3
R01NS021223,3
U01DK061734,9
U54CA143803,5
U56CA112973,7
K01DK078679,9
T32CA009614,4
R01CA095045,6
R01CA116606,23
R01HD067448,7
R01AR045632,3
R01CA134731,5
R01DE012879,6
R01NS080882,9
UL1RR025750,17
R01AG015964,3
R01GM034695,9
DP1DA028871,8
R37AI035605,8
R01CA131126,7
ZIAES102645,3
R01GM067202,3
R01CA078797,3
R01CA122844,19
R01GM036353,3
R01CA038621,3
F32HL091641,6
R21MH062777,20
F32DK009393,6
R01AI091878,5
N01HB097060,33
R01MH076624,4
R24DK085610,3
R01CA092562,6
R01DK063674,7
U01DK057298,23
R37GM034095,5
R01DE020835,4
R01NS047711,3
R01GM047429,3
R01HD048489,3
R01CA079548,5
R01HL060906,14
ZIABC005793,7
R01GM087986,8
R01HD046260,6
R01EY010803,5
R01DE009081,6
R01CA066271,4
R01AG017907,8
Z01AT000002,16
P50MH030929,6
R01HD036049,8
T32AA007464,32
F30DE020210,3
P20RR020160,7
R01HL045724,3
R21NS050551,3
R01HL066027,11
R01EY006039,3
R21AG039612,3
R01GM044428,23
R01NS035102,13
R01DK080787,7
P01HL067004,4
R01DK067153,5
R01DK080201,14
R01HD047794,8
R01AG011481,6
K99DK094981,3
R01CA128002,3
P01AG019316,24
R01DK054032,10
Z01OD010485,17
R03MH096640,4
R01NS052819,3
P30HL101270,6
R01CA117895,3
R01HL075038,3
ZIAES080046,15
R01AR047204,3
T32HL007260,18
R01DK056160,3
R01HL064796,3
R01DK057878,4
U54CA101598,4
R01NS041935,14
P01HL063926,10
P50DK057328,16
R03AR061038,4
R01GM060421,21
P01AI056172,3
R01HL043520,8
R01DK051513,8
R01EY014375,6
P20GM103527,5
R01CA136856,4
T32AR007341,3
P30AG036445,6
R01AI076231,3
R01ES009137,49
R23AR035644,9
R01DE018295,9
S10RR010522,16
R01AG027924,16
Z01AG000619,3
ZIADC000002,12
R24EY017540,4
R03TW009040,21
R01CA094166,4
Z01SC010276,5
R01AI068088,11
K24HD001288,3
R01AG029451,14
R01CA109405,6
R24EY016664,3
R01CA099147,9
R01NS041555,7
R01AR043514,4
R01CA052977,4
R01GM048050,12
R03DK056786,4
R01GM061244,6
R01CA149738,4
K08HL002421,5
R01GM078501,6
R01AR045654,3
R01AI041758,7
R01HL032723,3
R01DK081705,3
P01NS026643,4
R01HL095393,19
P01HL092969,8
R01AI060866,9
R01AR047700,5
R01CA119025,6
R01CA117926,10
R01MH095671,39
R01CA074771,6
T32CA093283,3
UL1RR031975,11
R01AA012307,16
R21CA095353,3
R01DE014090,3
U19AI095230,8
R01ES008427,16
T32GM008581,8
R01NS078839,3
R01NS064133,7
R01CA040445,4
R01EY016501,3
R21NS058429,4
R01CA127306,4
R01CA087849,8
ZIAES050159,14
S10RR015768,16
K99NS058111,5
R03CA110836,11
ZIANR000018,3
R01HL070302,5
R01AI040976,6
R01DK051818,18
R01AM017775,18
R01DK055310,9
R01CA106439,4
T32AI007334,7
ZIAES101765,7
R37DK043051,7
R01AI058148,3
R01MH060343,3
R01GM083926,5
R01HL070045,9
R01DK060764,9
Z01DE000558,37
UM1AI069536,7
U19AI048214,3
R01AR045347,6
R01GM057314,4
R01CA074072,4
R01DK060673,3
R21DA031557,3
R01AG019899,6
Z01BC010474,4
F32AA018629,4
R01CA176839,3
ZIAHL005402,13
R01CA140515,12
R01HL058240,8
R37DK032753,25
R01DE016326,11
R01CA098601,5
R01HL071834,3
Z01BC010305,5
R01CA134796,7
R01CA069044,17
Z01AG007390,11
F32GM015909,4
R33CA147966,9
ZIAES065089,11
R01AI071078,9
R01DK071865,4
R01EY013583,6
U01DK057295,22
R01CA086258,3
R01AR049921,3
R01MH085018,3
R01AR056712,9
