Pathway,Count
regulation of p27 phosphorylation during cell cycle progression,13
regulation of pgc-1a,20
regulation of spermatogenesis by crem,10
regulation of splicing through sam68,10
regulation of transcriptional activity by pml,11
regulators of bone mineralization,11
repression of pain sensation by the transcriptional regulator dream,15
reversal of insulin resistance by leptin,10
rho cell motility signaling pathway,32
rho-selective guanine exchange factor akap13 mediates stress fiber formation,11
rna polymerase iii transcription,8
role of brca1 brca2 and atr in cancer susceptibility,22
role of egf receptor transactivation by gpcrs in cardiac hypertrophy,33
role of erbb2 in signal transduction and oncology,28
role of erk5 in neuronal survival pathway,26
role of mal in rho-mediated activation of srf,19
role of mef2d in t-cell apoptosis,30
role of mitochondria in apoptotic signaling,13
role of nicotinic acetylcholine receptors in the regulation of apoptosis,17
role of parkin in ubiquitin-proteasomal pathway,8
role of pi3k subunit p85 in regulation of actin organization and cell migration,16
role of ppar-gamma coactivators in obesity and thermogenesis,9
role of ran in mitotic spindle regulation,11
role of ﬂ-arrestins in the activation and targeting of map kinases,30
roles of ﬂ arrestin dependent recruitment of src kinases in gpcr signaling,34
segmentation clock,24
signal dependent regulation of myogenesis by corepressor mitr,8
signal transduction through il1r,36
signaling pathway from g-protein families,26
skeletal muscle hypertrophy is regulated via akt-mtor pathway,25
sodd/tnfr1 signaling pathway,9
sonic hedgehog receptor ptc1 regulates cell cycle,9
spliceosomal assembly,8
sprouty regulation of tyrosine kinase signals,20
srebp control of lipid synthesis,7
stat3 signaling pathway,8
stathmin and breast cancer resistance to antimicrotubule agents,24
stress induction of hsp regulation,14
sumoylation as a mechanism to modulate ctbp-dependent gene responses,8
sumoylation by ranbp2 regulates transcriptional repression,14
t cell receptor signaling pathway,123
telomeres telomerase cellular aging and immortality,15
tgf beta signaling pathway,97
the 41bb-dependent immune response,13
the co-stimulatory signal during t-cell activation,20
the igf-1 receptor and longevity,16
the information processing pathway at the ifn beta enhancer,29
the prc2 complex sets long-term gene silencing through modification of histone tails,14
thrombin signaling and protease-activated receptors,27
tnf/stress related signaling,23
tnfr1 signaling pathway,17
tnfr2 signaling pathway,12
toll-like receptor pathway,35
tpo signaling pathway,24
transcription factor creb and its extracellular signals,27
transcription regulation by methyltransferase of carm1,14
trefoil factors initiate mucosal healing,36
trka receptor signaling pathway,13
tsp-1 induced apoptosis in microvascular endothelial cell,7
tumor suppressor arf inhibits ribosomal biogenesis,23
ucalpain and friends in cell spread,17
vegf hypoxia and angiogenesis,30
visceral fat deposits and the metabolic syndrome,8
visual signal transduction,13
west nile virus,9
wnt lrp6 signalling,7
wnt signaling pathway,153
y branching of actin filaments,16
yaci and bcma stimulation of b cell immune responses,8
ﬂ-arrestins in gpcr desensitization,28
