Pathway,Count
Osteoclast WP454,14
Ovarian infertility WP273,31
Oxidation by Cytochrome P450 WP1274,40
Oxidative Damage WP1496,42
Oxidative phosphorylation WP1248,62
Oxidative Stress and Redox Pathway WP4466,94
Oxidative Stress WP412,28
p38 MAPK Signaling Pathway WP350,36
p53 signaling WP2902,67
Parkinsons Disease Pathway WP3638,39
Pentose Phosphate Pathway WP63,7
Peptide GPCRs WP234,71
Peroxiredoxin 2 induced ovarian failure WP4835,6
PluriNetWork: mechanisms associated with pluripotency WP1763,292
PPAR signaling pathway WP2316,81
Primary Focal Segmental Glomerulosclerosis FSGS WP2573,72
Prostaglandin Synthesis and Regulation WP374,31
Proteasome Degradation WP519,52
Ptf1a related regulatory pathway WP201,11
Purine metabolism WP2185,171
Regulation of Actin Cytoskeleton WP523,152
Regulation of Cardiac Hypertrophy by miR-208 WP1526,6
Retinol metabolism WP1259,39
Robo4 and VEGF Signaling Pathways Crosstalk WP3864,6
Selenium metabolism/selenoproteins WP108,50
Selenium Micronutrient Network WP1272,23
Serotonin and anxiety WP2141,18
Serotonin and anxiety-related events WP2140,13
SIDS Susceptibility Pathways WP1266,61
Signal Transduction of S1P Receptor WP57,22
Signaling of Hepatocyte Growth Factor Receptor WP193,34
Small Ligand GPCRs WP353,18
Sphingolipid Metabolism (general overview) WP4344,25
Sphingolipid Metabolism (integrated pathway) WP4690,26
Spinal Cord Injury WP2432,99
Splicing factor NOVA regulated synaptic proteins WP1983,42
SREBF and miR33 in cholesterol and lipid homeostasis WP2084,11
Statin Pathway WP1,19
Steroid Biosynthesis WP55,14
Synthesis and Degradation of Ketone Bodies WP543,5
TCA Cycle WP434,31
TGF-beta signaling pathway WP113,52
TNF-alpha NF-kB Signaling Pathway WP246,187
Toll-like receptor signaling WP88,33
Translation Factors WP307,50
Triacylglyceride Synthesis WP386,23
Tryptophan metabolism WP79,44
Type II interferon signaling (IFNG) WP1253,34
Tyrobp causal network in microglia WP3625,58
White fat cell differentiation WP2872,32
Wnt Signaling in Kidney Disease WP3857,43
Wnt Signaling Pathway and Pluripotency WP723,97
Wnt Signaling Pathway NetPath WP539,108
Wnt Signaling Pathway WP403,60
